"filename", "language", "JSON with Comments", "JavaScript", "MS SQL", "Markdown", "TypeScript", "JSON", "XML", "TypeScript JSX", "PostCSS", "Diff", "comment", "blank", "total"
"/Users/user/Documents/BlueprintCAD/frontend/components/HistoryModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 12, 182
"/Users/user/Documents/BlueprintCAD/frontend/components/InvitationsNotification.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 1, 9, 115
"/Users/user/Documents/BlueprintCAD/frontend/components/InviteMemberModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 9, 91
"/Users/user/Documents/BlueprintCAD/frontend/components/Layout.js", "JavaScript", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 13
"/Users/user/Documents/BlueprintCAD/frontend/components/MoveFolderModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 174, 0, 0, 1, 17, 192
"/Users/user/Documents/BlueprintCAD/frontend/components/Navbar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 242, 0, 0, 12, 24, 278
"/Users/user/Documents/BlueprintCAD/frontend/components/NotificationsDropdown.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 229, 0, 0, 9, 17, 255
"/Users/user/Documents/BlueprintCAD/frontend/components/ProjectCard.js", "JavaScript", 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 172
"/Users/user/Documents/BlueprintCAD/frontend/components/RenameModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 12, 107
"/Users/user/Documents/BlueprintCAD/frontend/components/SaveProjectModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 268, 0, 0, 12, 16, 296
"/Users/user/Documents/BlueprintCAD/frontend/components/ShareLinkModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 293, 0, 0, 10, 20, 323
"/Users/user/Documents/BlueprintCAD/frontend/components/SubscriptionGate.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 6, 17, 147
"/Users/user/Documents/BlueprintCAD/frontend/components/ThreeDViewer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 132, 0, 0, 41, 17, 190
"/Users/user/Documents/BlueprintCAD/frontend/components/ThreePreview.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 266, 0, 0, 26, 36, 328
"/Users/user/Documents/BlueprintCAD/frontend/components/TierBadge.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 15, 11, 118
"/Users/user/Documents/BlueprintCAD/frontend/components/TransferOwnershipModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 161, 0, 0, 0, 18, 179
"/Users/user/Documents/BlueprintCAD/frontend/components/TransferRequestsList.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 194, 0, 0, 1, 21, 216
"/Users/user/Documents/BlueprintCAD/frontend/components/UpgradeModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 205, 0, 0, 0, 16, 221
"/Users/user/Documents/BlueprintCAD/frontend/components/VersionDropdown.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 14, 118
"/Users/user/Documents/BlueprintCAD/frontend/components/VersionHistory.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 211, 0, 0, 3, 26, 240
"/Users/user/Documents/BlueprintCAD/frontend/components/ui/GlobalNavSidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 279, 0, 0, 16, 18, 313
"/Users/user/Documents/BlueprintCAD/frontend/components/ui/ThreePanelLayout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 9, 20, 175
"/Users/user/Documents/BlueprintCAD/frontend/components/ui/UIComponents.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 363, 0, 0, 13, 29, 405
"/Users/user/Documents/BlueprintCAD/frontend/types/index.ts", "TypeScript", 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 6, 94
"/Users/user/Documents/BlueprintCAD/frontend/types/next-auth.d.ts", "TypeScript", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 4, 36
"/Users/user/Documents/BlueprintCAD/lib/activityLogger.js", "JavaScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"/Users/user/Documents/BlueprintCAD/lib/api.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/user/Documents/BlueprintCAD/lib/apiClient.ts", "TypeScript", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 2, 10, 40
"/Users/user/Documents/BlueprintCAD/lib/auth.js", "JavaScript", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 39
"/Users/user/Documents/BlueprintCAD/lib/cad-formats.js", "JavaScript", 0, 251, 0, 0, 0, 0, 0, 0, 0, 0, 54, 25, 330
"/Users/user/Documents/BlueprintCAD/lib/db.js", "JavaScript", 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 207
"/Users/user/Documents/BlueprintCAD/lib/email-templates.js", "JavaScript", 0, 269, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 276
"/Users/user/Documents/BlueprintCAD/lib/email-verification.js", "JavaScript", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 14, 20, 95
"/Users/user/Documents/BlueprintCAD/lib/email.js", "JavaScript", 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 17, 19, 237
"/Users/user/Documents/BlueprintCAD/lib/folder-utils.js", "JavaScript", 0, 179, 0, 0, 0, 0, 0, 0, 0, 0, 69, 45, 293
"/Users/user/Documents/BlueprintCAD/lib/print-cost-config.js", "JavaScript", 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 14, 10, 202
"/Users/user/Documents/BlueprintCAD/lib/print-cost-estimator.js", "JavaScript", 0, 367, 0, 0, 0, 0, 0, 0, 0, 0, 92, 81, 540
"/Users/user/Documents/BlueprintCAD/lib/print-cost-validator.js", "JavaScript", 0, 271, 0, 0, 0, 0, 0, 0, 0, 0, 39, 40, 350
"/Users/user/Documents/BlueprintCAD/lib/privacy-utils.js", "JavaScript", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 40, 21, 140
"/Users/user/Documents/BlueprintCAD/lib/rate-limit.js", "JavaScript", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 31, 20, 122
"/Users/user/Documents/BlueprintCAD/lib/stl-printability.js", "JavaScript", 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 17, 20, 133
"/Users/user/Documents/BlueprintCAD/lib/stl-utils.js", "JavaScript", 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 39, 35, 178
"/Users/user/Documents/BlueprintCAD/lib/stripe-utils.js", "JavaScript", 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 39, 24, 233
"/Users/user/Documents/BlueprintCAD/lib/thumbnailGenerator.js", "JavaScript", 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 29, 28, 191
"/Users/user/Documents/BlueprintCAD/lib/thumbnailGeneratorSimple.js", "JavaScript", 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 33, 17, 123
"/Users/user/Documents/BlueprintCAD/lib/ui/design-system.ts", "TypeScript", 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 10, 15, 158
"/Users/user/Documents/BlueprintCAD/lib/verification-middleware.js", "JavaScript", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 42
"/Users/user/Documents/BlueprintCAD/next.config.js", "JavaScript", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 26, 15, 119
"/Users/user/Documents/BlueprintCAD/package-lock.json", "JSON", 0, 0, 0, 0, 0, 8549, 0, 0, 0, 0, 0, 1, 8550
"/Users/user/Documents/BlueprintCAD/package.json", "JSON", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 1, 55
"/Users/user/Documents/BlueprintCAD/patches/next+13.5.6.patch", "Diff", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1671, 0, 1, 1672
"/Users/user/Documents/BlueprintCAD/postcss.config.js", "JavaScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"/Users/user/Documents/BlueprintCAD/postcss.config.mjs", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/user/Documents/BlueprintCAD/public/file.svg", "XML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"/Users/user/Documents/BlueprintCAD/public/globe.svg", "XML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"/Users/user/Documents/BlueprintCAD/public/next.svg", "XML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"/Users/user/Documents/BlueprintCAD/public/output.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 1627, 0, 168, 435, 2230
"/Users/user/Documents/BlueprintCAD/public/vercel.svg", "XML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"/Users/user/Documents/BlueprintCAD/public/window.svg", "XML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"/Users/user/Documents/BlueprintCAD/scripts/dev.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 33
"/Users/user/Documents/BlueprintCAD/tailwind.config.js", "JavaScript", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 28
"/Users/user/Documents/BlueprintCAD/tsconfig.json", "JSON with Comments", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 61
"Total", "-", 60, 9939, 190, 2010, 414, 8603, 5, 30163, 1697, 1671, 2758, 4964, 62474
